age,fnlwgt,education,educationNum,married,race,sex,capitalGain,capitalLoss,hrPerWeek,income
19,217039,3,10,1,5,2,0,0,28,1
60,51290,1,4,1,5,1,0,0,40,1
42,175674,1,5,2,5,2,0,0,40,1
35,194404,4,12,1,5,2,0,0,40,1
48,45612,2,9,1,3,1,0,0,37,1
51,410114,6,14,2,5,2,0,0,40,2
29,182521,2,9,1,1,2,0,0,40,1
36,339772,2,9,1,3,2,0,0,40,1
17,169658,1,6,1,5,1,0,0,21,1
52,200853,6,14,1,5,1,6849,0,60,1
24,247564,2,9,1,5,2,0,0,40,1
24,249909,2,9,2,5,2,0,0,50,1
26,208122,5,13,1,5,2,1055,0,40,1
27,109881,5,13,1,5,1,0,0,20,1
39,207824,2,9,1,5,2,0,0,60,1
30,369027,2,9,2,3,2,0,0,45,1
50,114117,2,9,2,5,2,0,0,32,1
52,51048,5,13,2,5,2,0,0,55,1
46,102388,7,15,2,5,2,15024,0,45,2
23,190483,5,13,1,5,1,0,0,20,1
45,462440,1,7,1,3,1,0,0,20,1
65,109351,1,5,1,3,1,0,0,24,1
29,34383,4,11,2,5,2,0,0,55,1
47,241832,1,5,2,5,2,0,0,40,1
30,124187,2,9,1,3,2,0,0,60,1
34,153614,2,9,2,5,2,0,0,45,2
38,267556,2,9,2,5,2,0,0,64,1
33,205469,3,10,2,5,2,0,0,40,2
49,268090,5,13,2,5,2,0,0,26,2
47,165039,3,10,1,3,1,0,0,40,1
49,120451,1,6,1,3,1,0,0,40,1
43,154374,3,10,2,5,2,15024,0,60,2
30,103649,5,13,2,3,1,0,0,40,2
58,35723,2,9,2,5,2,0,0,60,1
19,262601,2,9,1,5,1,0,0,14,1
21,226181,5,13,1,5,2,0,0,40,1
33,175697,5,13,2,5,2,15024,0,60,2
47,248145,1,3,2,5,2,0,0,50,1
52,289436,8,16,2,5,2,0,0,60,2
26,75654,2,9,1,5,2,0,0,55,1
60,199378,2,9,2,5,2,0,0,40,1
21,160968,3,10,1,5,2,0,0,40,1
36,188563,3,10,2,5,2,5178,0,50,2
31,55849,3,10,2,5,2,0,0,45,1
50,195322,8,16,1,5,2,0,0,40,2
31,402089,2,9,1,5,1,0,0,40,1
71,78277,2,9,2,5,2,0,0,15,1
58,158611,2,9,2,5,2,0,0,50,1
30,169496,5,13,2,5,2,0,0,40,2
20,130959,3,10,1,5,2,0,0,20,1
24,556660,2,9,1,5,2,4101,0,50,1
35,292472,8,16,2,2,2,0,0,40,2
38,143774,3,10,1,5,1,0,0,45,1
27,288341,2,9,1,5,1,0,0,32,1
29,71592,3,10,1,2,1,0,0,40,1
70,167358,1,5,1,5,1,1111,0,15,1
34,106742,2,9,2,5,2,0,0,45,1
44,219288,1,4,2,5,2,0,0,35,1
43,174524,2,9,2,5,2,0,0,40,2
44,335183,1,8,2,3,2,0,0,40,2
35,261293,6,14,1,5,2,0,0,60,1
27,111900,3,10,1,5,2,0,0,40,1
43,194360,6,14,1,5,2,0,0,38,1
20,81145,3,10,1,5,1,0,0,25,1
42,341204,4,12,1,5,1,8614,0,40,2
27,249362,3,10,2,5,2,3411,0,40,1
42,247019,2,9,2,3,2,0,0,40,2
20,114746,1,7,2,2,1,0,1762,40,1
24,172146,1,5,1,5,2,0,1721,40,1
48,110457,3,10,1,5,2,0,0,40,1
17,80077,1,7,1,5,1,0,0,20,1
17,368700,1,7,1,5,2,0,0,10,1
33,182556,5,13,2,5,2,0,0,40,2
50,219420,2,9,2,5,2,0,0,50,2
22,240817,2,9,1,5,1,2597,0,40,1
17,102726,1,8,1,5,2,0,0,16,1
32,226267,3,10,2,5,2,0,0,40,1
31,125457,2,9,1,5,2,0,0,45,1
58,204021,2,9,1,5,2,0,0,50,1
29,92262,2,9,1,5,2,0,0,48,1
37,161141,4,11,2,5,2,0,0,40,2
34,190290,2,9,2,5,2,0,0,40,2
23,430828,3,10,1,3,2,0,0,40,1
18,59342,1,7,1,5,1,0,0,5,1
34,136721,2,9,1,5,1,0,0,40,1
66,149422,1,4,1,5,2,0,0,4,1
45,86644,5,13,2,5,1,0,0,55,1
41,195124,6,14,1,5,2,0,0,35,1
26,167350,2,9,1,5,2,0,0,30,1
54,113000,3,10,2,5,2,0,0,40,1
24,140027,3,10,1,3,1,0,0,45,1
42,262425,3,10,2,5,2,0,0,50,1
20,316702,3,10,1,5,2,0,0,20,1
23,335453,5,13,1,5,1,0,0,20,1
25,202480,4,12,1,5,2,0,0,45,1
35,203628,6,14,1,5,2,0,0,60,2
31,118710,6,14,2,5,2,0,1902,40,2
30,189620,5,13,1,5,1,0,0,40,1
19,475028,2,9,1,5,1,0,0,20,1
36,110866,5,13,1,5,2,0,0,50,1
31,243605,5,13,1,5,1,0,1380,40,1
21,163870,3,10,1,5,2,0,0,30,1
31,80145,3,10,2,5,2,0,0,40,1
46,295566,8,16,1,5,1,25236,0,65,2
44,63042,5,13,1,5,1,0,0,50,2
40,229148,1,8,2,3,2,0,0,40,1
45,242552,3,10,1,3,2,0,0,40,1
60,177665,2,9,2,5,2,0,0,35,1
18,208103,1,7,1,5,2,0,0,25,1
28,296450,5,13,2,5,2,0,0,40,1
36,70282,3,10,1,3,1,0,0,40,1
36,271767,5,13,1,5,2,0,0,40,1
40,144995,4,11,2,5,2,4386,0,40,1
36,382635,5,13,1,5,1,0,0,35,1
31,295697,2,9,1,3,1,0,0,40,1
33,194141,2,9,2,5,2,0,0,40,1
19,378418,2,9,1,5,1,0,0,40,1
22,214399,3,10,1,5,1,0,0,15,1
34,217460,5,13,2,5,2,0,0,45,2
33,182556,2,9,1,5,2,0,0,40,1
41,125831,2,9,2,5,2,0,2051,60,1
29,271328,5,13,1,5,2,4650,0,40,1
50,50459,2,9,2,5,2,0,0,42,2
42,162140,5,13,2,5,2,7298,0,45,2
43,177937,5,13,1,5,2,0,0,40,2
44,111502,2,9,2,5,1,0,0,40,1
20,299047,3,10,1,5,1,0,0,20,1
31,223212,2,9,2,5,2,0,0,40,1
65,118474,1,7,2,5,2,9386,0,59,2
23,352139,3,10,1,5,1,0,0,24,1
55,173093,3,10,1,2,1,0,0,40,1
26,181655,4,11,2,5,2,0,2377,45,1
25,332702,4,11,1,5,1,0,0,15,1
45,51164,3,10,2,3,1,0,0,40,1
35,234901,3,10,2,5,2,2407,0,40,1
36,131414,3,10,1,3,1,0,0,36,1
43,260960,5,13,2,5,2,0,0,50,1
56,156052,2,9,1,3,1,594,0,20,1
42,279914,5,13,2,5,2,0,0,40,2
19,192453,3,10,1,5,1,0,0,25,1
55,200939,2,9,2,5,2,0,0,72,1
42,151408,6,14,1,5,1,14084,0,50,2
26,112847,4,11,1,5,2,0,0,40,1
17,316929,1,8,1,5,2,0,0,20,1
42,126319,5,13,2,5,1,0,0,40,2
55,197422,2,9,2,5,2,7688,0,40,2
32,267736,3,10,1,3,1,0,0,40,1
29,267034,1,7,1,3,2,0,0,40,1
46,193047,5,13,2,5,2,0,0,37,1
29,356089,5,13,2,5,2,7688,0,40,2
22,223515,5,13,1,5,2,0,0,20,1
58,87510,1,6,2,5,2,0,0,40,1
23,145111,2,9,1,5,2,0,0,50,1
39,48093,2,9,1,5,2,0,0,40,1
27,31757,4,11,1,5,2,0,0,38,1
54,285854,2,9,2,5,2,0,0,40,2
33,120064,5,13,1,5,1,0,0,45,1
46,167381,2,9,2,5,1,0,0,40,2
37,103408,2,9,1,3,2,0,0,40,1
36,101460,2,9,1,5,1,0,0,18,1
59,420537,2,9,2,5,1,0,0,38,2
34,119411,2,9,1,5,2,0,0,40,1
53,128272,8,16,2,5,2,0,0,70,2
51,386773,5,13,1,5,2,0,0,55,2
32,283268,1,6,1,5,1,0,0,42,1
31,301526,3,10,2,5,2,0,0,40,1
22,151790,3,10,2,5,1,0,0,30,1
47,106252,5,13,1,5,1,0,0,50,1
32,188557,2,9,1,5,2,0,0,40,1
26,171114,3,10,1,5,1,0,0,38,1
37,327323,1,3,1,5,2,0,0,32,1
31,244147,2,9,1,5,2,0,0,55,1
37,280282,4,11,2,5,1,0,0,24,2
55,116442,2,9,1,5,2,0,0,38,1
23,282579,4,11,1,5,2,0,0,56,1
36,51838,3,10,1,5,1,0,0,40,1
34,73585,6,14,2,5,2,0,0,40,1
43,226902,5,13,2,5,2,0,0,50,2
54,279129,3,10,1,5,2,0,0,40,1
43,146908,3,10,2,5,2,0,0,40,1
28,196690,4,11,1,5,1,0,1669,42,1
40,130760,4,11,2,5,2,0,0,50,2
41,49572,3,10,2,5,2,0,0,60,1
40,237601,5,13,1,4,1,0,0,55,2
42,169628,3,10,1,3,1,0,0,38,1
61,36671,2,9,2,5,2,0,2352,50,1
18,231193,1,8,1,5,2,0,0,30,1
59,192130,2,9,2,5,2,0,0,16,1
21,149704,2,9,1,5,1,1055,0,40,1
48,102102,4,11,2,5,2,0,0,50,2
41,32185,5,13,2,5,2,0,0,40,1
18,196061,3,10,1,5,2,0,0,33,1
23,211046,2,9,1,5,1,2463,0,40,1
60,31577,2,9,2,5,2,0,0,60,2
22,162343,3,10,1,3,2,0,0,20,1
61,128831,2,9,2,5,2,0,0,40,1
25,316688,2,9,1,3,2,0,0,40,1
46,90758,6,14,1,5,2,0,0,35,2
43,274363,5,13,2,5,2,0,1902,40,2
43,154538,4,12,1,5,2,0,0,40,1
24,106085,2,9,1,3,2,0,1721,30,1
68,315859,1,7,1,5,2,0,0,20,1
31,51471,2,9,1,5,1,0,0,38,1
17,193830,1,7,1,5,1,0,0,20,1
32,231043,2,9,2,5,2,5178,0,48,2
50,23780,6,14,2,5,2,0,0,40,1
33,169879,5,13,2,5,2,3103,0,47,2
64,270333,5,13,2,5,2,0,0,40,2
20,138768,2,9,1,5,2,0,0,30,1
30,191571,2,9,1,5,1,0,0,36,1
22,219941,3,10,1,3,2,0,0,40,1
43,94113,3,10,1,5,2,0,0,45,1
22,137510,3,10,1,5,2,0,0,40,1
17,32607,1,6,1,5,2,0,0,20,1
47,93208,2,9,2,5,1,0,0,75,1
41,254440,4,11,1,5,1,0,0,60,1
56,186556,3,10,2,5,2,0,0,50,2
64,169871,2,9,2,5,2,0,0,45,1
47,191277,2,9,2,5,2,0,0,50,2
48,167159,4,11,1,5,2,0,0,40,1
31,171871,6,14,1,5,1,0,0,46,1
29,154411,4,11,1,5,2,0,0,40,1
30,129227,2,9,1,5,1,0,0,40,1
32,110331,2,9,2,5,2,0,1672,60,1
57,34269,2,9,1,5,2,0,653,42,2
62,174355,2,9,1,5,1,0,0,40,1
39,680390,2,9,1,5,1,0,0,24,1
43,233130,3,10,1,5,2,0,0,25,1
24,165474,5,13,1,5,2,0,0,40,1
42,257780,1,7,2,5,2,0,0,15,1
53,194259,3,10,2,5,1,4386,0,40,2
26,280093,3,10,1,5,2,0,0,40,1
73,177387,2,9,2,5,2,0,0,40,1
72,28929,1,7,1,5,1,0,0,24,1
55,105304,2,9,2,5,2,0,0,40,1
25,499233,2,9,1,5,2,0,0,40,1
41,180572,5,13,1,5,1,0,0,50,2
24,321435,5,13,1,5,2,0,0,50,1
63,86108,2,9,1,5,2,0,0,6,1
17,198124,1,7,1,5,2,0,0,20,1
35,135162,3,10,2,5,2,0,0,50,1
51,146813,3,10,2,5,2,0,0,40,2
62,291175,5,13,1,5,1,0,0,48,1
55,387569,2,9,2,5,2,4386,0,40,2
43,102895,3,10,1,5,2,0,0,40,1
40,33274,2,9,1,5,1,0,0,50,1
37,86551,5,13,2,5,2,0,0,45,2
39,138192,5,13,2,5,2,0,0,40,1
31,118966,2,9,1,5,2,0,0,18,1
61,99784,6,14,1,5,1,0,0,40,2
26,90980,4,11,1,5,1,0,0,55,1
46,177407,2,9,2,5,2,0,0,50,1
26,96467,5,13,1,5,1,0,0,40,1
48,327886,8,16,1,5,2,0,0,50,2
34,111567,2,9,1,5,2,0,0,40,1
34,166545,2,9,1,5,1,0,0,40,1
59,142182,2,9,2,5,2,0,0,40,2
34,188798,5,13,1,5,1,0,0,40,1
49,38563,5,13,1,5,1,0,0,56,2
18,216284,1,7,1,5,1,0,0,20,1
43,191547,2,9,2,5,2,0,0,40,1
48,285335,1,7,2,5,2,0,0,50,1
28,142712,3,10,2,5,2,0,0,70,1
33,80945,2,9,2,5,2,0,0,40,1
24,309055,3,10,1,5,1,0,0,15,1
21,62339,1,6,1,5,2,0,0,40,1
17,368700,1,7,1,5,2,0,0,28,1
39,176186,3,10,2,5,2,0,0,50,2
29,266855,5,13,1,5,2,0,0,40,1
44,48087,5,13,2,5,2,0,0,40,2
24,121313,3,10,1,5,2,0,0,50,1
71,143437,6,14,2,5,2,10605,0,40,2
51,160724,5,13,2,2,2,0,2415,40,2
55,282753,1,3,1,3,2,0,0,25,1
41,194636,5,13,2,5,2,0,0,60,2
23,153044,2,9,1,3,1,0,0,7,1
38,411797,4,11,1,5,1,0,0,40,1
39,117683,2,9,2,5,2,0,0,40,2
19,376540,2,9,1,5,1,0,0,30,1
49,72393,1,5,1,5,1,0,0,40,1
32,270335,5,13,2,5,2,0,0,40,2
27,96226,2,9,2,5,2,0,0,70,1
38,95336,5,13,2,5,2,0,0,50,2
33,258498,3,10,2,5,1,0,0,60,1
63,149698,3,10,2,5,2,0,0,15,1
23,205865,5,13,1,5,2,0,0,28,1
33,155781,3,10,2,5,2,0,0,60,1
54,406468,2,9,2,3,2,0,0,40,1
29,177119,4,11,1,5,1,2174,0,45,1
48,144397,3,10,1,3,1,0,0,30,1
35,372525,5,13,1,5,2,0,0,40,1
28,164170,4,11,2,2,1,0,0,40,1
37,183800,5,13,2,5,2,7688,0,50,2
42,177307,7,15,2,5,2,0,0,65,2
40,170108,6,14,2,5,2,0,0,40,1
47,341995,3,10,1,5,2,0,0,55,1
22,226508,5,13,1,5,1,0,0,50,1
30,87418,5,13,2,5,2,0,0,45,2
28,109165,2,9,2,5,2,0,0,40,1
63,28856,1,4,2,5,2,0,0,55,1
51,175897,1,5,2,5,2,0,0,20,1
22,99697,2,9,1,5,1,0,0,40,1
27,90270,4,12,2,1,2,0,0,40,1
35,152375,2,9,1,5,2,0,0,45,1
46,171550,2,9,1,5,1,0,0,38,1
37,211154,3,10,1,5,2,0,0,52,1
24,202570,5,13,1,3,2,0,0,15,1
37,168496,2,9,1,5,2,0,0,10,1
53,68898,3,10,2,5,2,0,0,40,1
27,93235,2,9,1,5,2,0,0,30,1
38,278924,3,10,1,5,2,0,0,44,1
53,311020,1,6,2,5,2,0,0,60,1
34,175878,3,10,1,5,2,0,0,40,1
23,543028,2,9,1,3,2,0,0,40,1
39,202027,5,13,2,5,2,15024,0,45,2
43,158926,6,14,2,2,1,0,0,50,1
67,76860,2,9,2,2,2,0,0,40,2
81,136063,2,9,2,5,2,0,0,30,1
21,186648,3,10,1,5,2,0,0,20,1
23,257509,3,10,1,5,2,0,0,25,1
25,98155,3,10,1,5,2,0,0,40,1
42,274198,1,3,2,5,1,0,0,38,1
38,97083,3,10,2,3,1,0,0,40,1
64,29825,2,9,2,5,2,0,0,5,1
32,262153,2,9,2,5,2,0,0,40,1
37,214738,2,9,2,5,2,0,0,40,1
51,138022,6,14,2,5,2,0,0,60,2
22,91842,3,10,1,5,1,0,0,42,1
33,373662,1,2,2,5,1,0,0,40,1
42,162003,2,9,1,5,2,0,0,55,1
19,52114,3,10,1,5,1,0,0,10,1
51,241843,1,1,2,5,2,0,0,40,1
23,375871,2,9,2,5,1,0,0,40,1
37,186934,1,7,2,5,2,3103,0,44,2
37,176900,2,9,2,5,2,0,0,99,2
47,21906,6,14,1,5,1,0,0,25,1
41,132222,7,15,2,5,2,0,2415,40,2
33,143653,2,9,2,5,2,0,0,30,1
31,111567,5,13,1,5,2,0,0,40,2
31,78602,4,12,1,1,1,0,0,40,1
35,465507,2,9,2,3,2,0,0,40,1
38,196373,2,9,2,5,2,0,0,40,2
18,293227,2,9,1,5,1,0,0,45,1
20,241752,2,9,2,5,2,0,0,40,1
54,166398,3,10,1,3,1,0,0,35,1
40,184682,3,10,1,5,1,0,0,40,1
36,108293,5,13,2,5,1,0,1977,45,2
43,250802,3,10,1,5,2,0,0,35,1
44,325159,3,10,1,5,2,0,0,40,1
44,174675,2,9,2,5,1,0,0,40,2
43,227065,6,14,2,5,2,0,0,43,2
51,269080,1,4,1,3,1,0,0,40,1
18,177722,2,9,1,5,1,0,0,20,1
51,133461,3,10,2,5,2,0,0,40,1
41,239683,1,6,2,5,2,0,0,30,1
44,398473,3,10,2,5,2,0,0,70,2
33,298785,1,6,1,5,2,0,0,40,1
33,123424,5,13,2,5,2,0,0,40,2
42,176286,4,12,2,5,2,0,0,40,2
25,150062,3,10,2,5,2,0,0,45,1
32,169240,2,9,1,5,1,0,0,38,1
32,288273,5,13,2,5,2,0,0,70,1
36,526968,1,6,1,5,1,0,0,40,1
28,57066,2,9,2,5,2,0,0,40,1
20,323573,2,9,1,5,1,0,0,20,1
35,368825,3,10,2,5,2,0,0,60,2
55,189721,2,9,2,5,2,0,0,20,1
48,164966,5,13,2,2,2,0,0,40,2
36,94954,4,11,1,5,1,0,0,20,1
34,202046,2,9,2,5,2,0,0,35,2
28,161538,5,13,1,5,1,0,0,35,1
67,105252,5,13,1,5,2,0,2392,40,2
37,200153,2,9,2,5,2,0,0,40,1
44,32185,2,9,1,5,2,0,0,70,1
25,178326,3,10,1,5,1,0,0,40,1
21,255957,3,10,1,5,1,4101,0,40,1
40,188693,6,14,2,5,2,0,0,35,2
78,182977,2,9,1,3,1,2964,0,40,1
34,159929,2,9,1,5,2,0,0,40,1
49,123207,2,9,1,5,1,0,0,44,1
22,284317,4,12,1,5,1,0,0,40,1
23,184699,2,9,1,3,1,0,0,40,1
60,154474,2,9,1,5,2,0,0,42,1
45,318280,2,9,1,5,2,0,0,40,2
63,254907,4,11,1,5,1,0,0,20,1
41,349221,2,9,1,3,1,0,0,35,1
47,335973,2,9,1,5,1,0,0,40,1
44,126701,2,9,1,5,2,0,0,40,1
51,122159,3,10,1,5,1,3325,0,40,1
46,187370,5,13,1,5,2,0,1504,40,1
41,194636,4,11,2,5,2,0,0,40,1
50,124793,2,9,2,5,2,0,0,30,1
47,192835,2,9,2,5,2,0,0,50,2
35,290226,2,9,1,5,2,0,0,45,1
56,112840,2,9,2,5,2,0,0,55,2
45,89325,6,14,1,5,2,0,0,45,1
48,33109,5,13,1,5,2,0,0,58,2
40,82465,3,10,2,5,2,2580,0,40,1
39,329980,5,13,2,5,2,15024,0,50,2
20,148294,3,10,1,5,2,0,0,40,1
50,168212,8,16,2,5,2,0,1902,65,2
38,343642,2,9,2,5,1,0,0,40,2
23,115244,5,13,1,5,1,0,0,60,1
31,162572,2,9,1,5,2,0,0,16,1
58,356067,5,13,2,5,2,0,0,40,1
66,271567,2,9,1,3,2,0,0,40,1
39,180804,2,9,2,5,2,0,0,40,2
54,123011,2,9,2,5,2,15024,0,52,2
26,109186,3,10,2,5,2,0,0,50,1
51,220537,2,9,1,5,1,0,0,40,1
34,124827,4,11,1,5,2,0,0,40,1
50,767403,2,9,2,5,2,3103,0,40,2
42,118494,3,10,2,5,2,0,0,44,2
38,173208,6,14,2,5,2,0,0,25,1
48,107373,1,4,2,5,2,0,0,40,1
33,26973,4,11,2,5,1,0,0,40,2
51,191965,2,9,1,5,1,0,0,32,1
22,122346,2,9,1,5,2,0,0,40,1
19,117201,2,9,1,5,2,0,0,30,1
41,198316,3,10,1,5,2,0,0,50,1
48,123075,6,14,2,5,2,0,0,35,2
42,209370,2,9,1,5,1,0,0,30,1
34,33117,3,10,2,5,2,0,0,40,1
23,129042,2,9,1,3,1,0,0,40,1
56,169133,2,9,2,5,2,0,0,50,1
30,201624,5,13,1,3,2,0,0,45,1
45,368561,2,9,2,5,2,0,0,55,2
48,207848,1,6,2,5,1,0,0,40,1
48,138370,6,14,2,2,2,0,0,50,1
31,93106,4,11,1,5,1,0,0,40,1
20,223515,4,12,1,5,2,0,1719,20,1
27,389713,3,10,1,5,2,0,0,40,1
32,206365,2,9,1,3,1,0,0,40,1
76,431192,1,4,1,5,2,0,0,2,1
19,241616,2,9,1,5,2,0,2001,40,1
66,150726,1,5,2,5,2,1409,0,1,1
37,123785,2,9,1,5,2,0,0,75,1
34,289984,2,9,1,3,1,0,0,30,1
34,164309,1,7,2,5,1,0,0,8,1
90,137018,2,9,1,5,1,0,0,40,1
23,137994,3,10,1,3,1,0,0,40,1
43,341204,3,10,1,5,1,0,0,40,1
44,167005,5,13,2,5,2,7688,0,60,2
24,34446,3,10,1,5,1,0,0,37,1
28,187160,7,15,1,5,2,0,0,55,1
64,196288,4,12,1,5,1,0,0,20,1
23,217961,3,10,2,5,2,0,0,40,1
20,74631,3,10,1,5,1,0,0,50,1
36,156667,5,13,2,5,2,0,1902,50,2
61,125155,2,9,2,5,2,0,0,40,1
53,263925,5,13,2,5,2,0,0,40,2
30,296453,5,13,2,5,2,7298,0,40,2
52,44728,3,10,2,5,2,0,0,55,2
38,193026,3,10,1,5,2,0,0,40,1
32,87643,5,13,2,5,2,0,0,40,1
30,106742,1,8,2,5,2,0,0,75,1
41,302122,4,11,1,5,1,0,0,40,1
49,193960,6,14,2,5,2,0,1902,40,2
45,185385,2,9,2,5,2,0,0,47,2
43,277647,2,9,2,5,2,0,0,35,1
61,128848,2,9,2,5,2,3471,0,40,1
54,377701,2,9,2,5,2,0,0,32,1
34,157886,4,12,1,5,1,0,0,40,1
49,175958,3,10,2,5,2,0,0,80,2
38,223004,3,10,1,5,2,0,0,40,1
35,199352,7,15,2,5,2,0,1977,80,2
36,29984,1,8,2,5,2,0,0,40,1
30,181651,5,13,2,5,2,0,0,50,1
36,117312,4,12,1,5,1,0,0,60,1
22,34029,5,13,1,5,1,0,0,20,1
38,132879,2,9,2,5,2,0,1902,40,2
37,215310,2,9,2,5,2,0,0,50,2
48,55863,8,16,2,5,1,0,1902,46,2
17,220384,1,7,1,5,2,0,0,15,1
19,36012,3,10,1,5,2,0,0,20,1
27,137645,5,13,1,3,1,0,1590,40,1
22,191342,5,13,1,2,2,0,0,50,1
49,31339,2,9,2,5,2,0,0,40,1
43,227910,4,11,2,5,1,0,0,40,2
43,173728,5,13,1,5,1,0,0,40,1
19,167816,2,9,1,5,1,0,0,35,1
58,81642,2,9,2,5,2,0,0,60,1
41,195258,3,10,2,5,2,0,0,40,2
31,232475,3,10,2,5,2,0,0,40,1
30,241259,4,11,2,5,2,0,0,40,1
32,118161,2,9,2,5,2,0,0,40,1
29,201954,5,13,1,5,2,0,0,35,1
42,150533,3,10,2,5,2,7298,0,52,2
38,412296,2,9,1,5,2,0,0,28,1
41,133060,4,12,2,5,2,0,0,40,2
44,120539,5,13,1,5,2,0,0,50,2
31,196025,8,16,2,2,2,0,0,60,1
34,107793,2,9,1,5,2,0,0,40,1
21,163870,3,10,1,5,2,0,0,40,1
22,361280,5,13,1,2,2,0,0,20,1
62,92178,1,6,2,5,2,0,0,40,1
19,80710,2,9,1,5,1,0,0,40,1
29,260729,2,9,2,5,1,0,1977,25,2
43,182254,3,10,1,5,1,0,0,40,1
68,140282,1,4,2,5,2,0,0,8,1
45,149865,5,13,2,5,2,0,0,60,2
39,218184,1,5,2,5,2,0,1651,40,1
41,118619,5,13,2,3,2,0,0,50,1
34,196791,4,12,2,5,1,0,0,25,2
34,167999,2,9,1,5,1,0,0,33,1
31,51259,5,13,1,5,2,0,0,47,1
29,131088,2,9,1,5,2,0,0,25,1
41,118212,5,13,2,5,2,3103,0,40,2
41,293791,4,11,2,5,2,0,0,55,1
35,289430,6,14,2,5,2,0,0,45,2
33,35378,5,13,2,5,1,0,0,45,2
37,60227,5,13,1,5,2,0,0,38,1
69,168139,2,9,2,5,1,0,0,40,1
34,290763,2,9,1,5,1,0,0,40,1
60,226355,4,11,2,5,2,0,2415,70,2
36,51100,3,10,2,5,2,0,0,40,1
41,227644,2,9,2,5,2,0,0,50,1
58,205267,5,13,2,5,1,0,0,40,2
53,288020,5,13,2,2,2,0,0,40,1
29,140863,3,10,2,5,2,0,0,40,1
45,170915,2,9,1,5,1,4865,0,40,1
34,50178,3,10,2,5,2,0,0,38,1
36,112497,5,13,2,5,2,0,0,40,1
48,95244,3,10,1,3,1,0,0,35,1
20,117606,4,11,1,5,1,0,0,40,1
35,89508,2,9,2,5,2,0,0,50,2
63,124244,2,9,1,3,2,0,0,40,1
41,154374,3,10,1,5,2,0,0,45,1
28,294936,5,13,2,5,2,0,0,45,1
30,347132,3,10,1,3,1,0,0,40,1
34,181934,2,9,1,5,1,0,0,40,1
31,316672,2,9,1,5,1,0,0,40,1
37,189382,4,11,1,5,1,0,0,38,1
42,184018,3,10,1,5,2,0,0,40,1
31,184307,3,10,2,5,2,0,0,50,2
46,246212,6,14,2,5,2,0,0,45,2
35,250504,2,9,2,3,2,0,0,60,2
27,138705,2,9,2,5,2,0,0,53,1
41,328447,1,2,2,5,2,0,0,35,1
19,194608,3,10,1,5,1,0,0,20,1
20,230891,3,10,1,5,2,0,0,45,1
59,212448,2,9,1,5,1,0,0,40,1
40,214010,5,13,1,5,2,0,0,37,1
56,200235,3,10,2,5,2,0,0,60,1
33,354573,6,14,2,5,2,15024,0,44,2
30,205733,3,10,1,5,1,0,0,60,1
46,185041,2,9,2,5,2,0,0,50,1
61,84409,2,9,2,5,2,0,0,35,2
50,293196,2,9,2,5,2,7298,0,40,2
25,241626,2,9,1,5,2,0,0,30,1
40,520586,3,10,1,5,1,0,0,39,1
24,35633,3,10,1,5,2,0,0,40,1
51,302847,2,9,2,5,2,0,0,54,1
43,165309,2,9,2,5,2,0,0,40,1
34,117529,3,10,2,5,2,0,0,54,1
46,106092,2,9,2,5,2,0,0,45,2
28,445824,6,14,2,5,1,0,0,50,2
26,227332,5,13,1,2,2,0,0,40,1
20,275691,2,9,1,5,2,0,0,28,1
44,193459,4,11,2,5,2,3411,0,40,1
51,284329,2,9,1,5,2,0,0,40,1
33,114691,5,13,2,5,2,0,0,60,2
54,96062,4,12,2,5,2,0,0,40,2
50,133963,5,13,2,5,1,0,1977,40,2
33,178506,2,9,1,3,1,0,0,40,1
65,350498,5,13,2,5,2,10605,0,20,2
22,131573,3,10,1,5,1,0,0,8,1
88,206291,7,15,2,5,2,0,0,40,1
40,182302,2,9,1,5,2,0,0,40,1
51,241346,2,9,1,5,1,0,0,43,1
50,157043,1,7,1,3,1,0,0,40,1
25,404616,6,14,2,5,2,0,0,99,2
20,411862,4,11,1,5,2,0,0,30,1
47,183013,2,9,2,5,2,0,0,40,1
58,169982,3,10,2,5,2,0,0,40,2
22,188544,4,11,1,5,1,0,0,30,1
50,356619,2,9,2,5,2,0,0,48,2
47,45857,2,9,1,5,1,0,0,40,1
24,289886,1,7,1,2,2,0,0,45,1
50,146015,2,9,2,5,2,0,0,40,2
40,216237,5,13,1,5,1,0,0,45,2
36,416745,5,13,2,5,2,0,0,40,1
32,202952,2,9,2,5,2,0,0,40,1
44,167725,2,9,2,5,2,0,0,40,1
51,165637,6,14,2,5,2,0,0,40,1
59,43280,3,10,1,3,1,0,0,40,1
65,118779,2,9,2,5,2,0,0,30,1
24,191269,5,13,1,5,1,0,0,65,1
27,247507,5,13,1,5,2,0,0,35,1
51,239155,4,11,1,5,2,0,0,40,1
48,182862,3,10,2,5,2,0,0,40,2
39,33886,2,9,2,5,2,0,0,60,1
28,444304,5,13,2,5,2,0,0,40,1
19,187161,3,10,1,5,1,0,0,25,1
49,116892,5,13,1,3,1,0,0,40,1
51,176813,4,12,2,5,2,0,0,60,1
59,151616,6,14,2,5,2,0,0,55,1
18,240747,2,9,1,5,1,0,0,40,1
50,75472,2,9,2,5,2,4386,0,40,1
45,320818,2,9,2,3,2,0,0,80,2
30,235271,5,13,2,5,2,0,0,50,2
37,166497,5,13,1,5,2,0,0,35,1
44,344060,5,13,1,5,2,0,0,40,2
